total_rarity,rarity_rank,name,description,image,token ID,BACKGROUND,TENNISBALL,BODY,OUTLINE,RACKET,TATTOO,TSHIRT,WATCH,WRISTBAND,HAIRCUT,GLASSES,EARRINGS,PLAYER TYPE,MUTATION,BORDER,SIGNATURE,POSE,TECHNIQUE,MINDSET,POWER,TACTICS,CONDITIONING,LUCK,Tactics boost,Power boost,Conditioning boost,Technique boost,Mindset boost,MOMENT,animation_url
224.66366259874508,4455.0,Ballman #3260,Stan the Ballman collection,https://arts.ballmanproject.io/759.png,3259,Red Stan 1,lgbtq,04,black,pink,none,black,yellow,red,gi_topknot_ginger,none,none,Counterpuncher,none,white,none,BACKHANDS,47,50,46,50,57,50,none,none,none,none,none,none,none
224.6574067611129,4456.0,Ballman #1263,Stan the Ballman collection,https://arts.ballmanproject.io/3441.png,1262,Radiant Yellow 3,purple,06,black,none,none,yellow,none,red,yn_dreads_brown,black,none,All-court Player,none,orange,sw black,FIST,50,53,45,56,47,50,none,none,none,none,none,none,none
224.61453443831766,4457.0,Ballman #5290,Stan the Ballman collection,https://arts.ballmanproject.io/3352.png,5289,Victory Red 3,pink,01,white,none,none,pink,none,blue,yn_dreads_brown,none,none,Serve-and-Volleyer,none,pink,sw white,FIST,56,49,54,50,41,50,none,none,none,none,none,none,none
224.6029868467842,4458.0,Ballman #4065,Stan the Ballman collection,https://arts.ballmanproject.io/135.png,4064,Victory Yellow 1,black,06,white,black,none,green,yellow,pink,gi_topknot_blond,none,none,Counterpuncher,none,black,sw black,BACKHANDS,46,50,47,50,57,50,none,none,none,none,none,none,none
224.58782493067258,4459.0,Ballman #1993,Stan the Ballman collection,https://arts.ballmanproject.io/100.png,1992,Radiant Green 3,red,05,white,pink,none,blue,yellow,red,am_afro_blond,black,none,Counterpuncher,none,blue,none,BACKHANDS,47,50,46,50,57,50,none,none,none,none,none,none,none
224.58112857484997,4460.0,Ballman #3262,Stan the Ballman collection,https://arts.ballmanproject.io/4213.png,3261,Purple Stan 1,orange,06,white,none,none,black,none,white,yn_dreads_brown,white,none,Serve-and-Volleyer,none,blue,full black,FIST,56,49,54,50,41,50,none,none,none,none,none,none,none
224.58062314706984,4461.0,Ballman #1258,Stan the Ballman collection,https://arts.ballmanproject.io/3995.png,1257,Radiant Green 2,red,04,black,none,none,pink,none,red,bb_headband_brown,none,none,Aggressive Baseliner,none,green,none,FIST,56,50,54,45,45,50,none,none,none,none,none,none,none
224.54867448876226,4462.0,Ballman #1879,Stan the Ballman collection,https://arts.ballmanproject.io/4192.png,1878,Holographic 3,green,06,white,none,none,red,none,pink,bb_mullet_ginger,none,none,Counterpuncher,Stan's punch,red,none,FIST,46,50,47,50,57,50,none,5.0,none,none,none,none,none
224.53907083981412,4463.0,Ballman #6174,Stan the Ballman collection,https://arts.ballmanproject.io/6146.png,6173,Radiant Green 3,blue,Stan,black,none,none,yellow,none,pink,none,none,none,All-court Player,none,gold,sw white,TROPHY,50,52,45,56,47,50,none,none,none,none,none,none,none
224.49903430814888,4464.0,Ballman #807,Stan the Ballman collection,https://arts.ballmanproject.io/2970.png,806,Deep Blue 2,black,05,black,none,none,blue,none,black,st_longhair_ginger,none,none,Aggressive Baseliner,none,pink,none,FINGER,55,49,55,44,47,50,none,none,none,none,none,none,none
224.46219904896054,4465.0,Ballman #519,Stan the Ballman collection,https://arts.ballmanproject.io/57.png,518,Deep Blue 2,orange,06,black,blue,none,black,yellow,black,gi_topknot_brown,none,none,Serve-and-Volleyer,none,orange,none,BACKHANDS,56,50,53,51,40,50,none,none,none,none,none,none,none
224.44037211452422,4466.0,Ballman #3999,Stan the Ballman collection,https://arts.ballmanproject.io/3225.png,3998,Victory Purple 1,orange,02,white,none,sleeve,white,none,black,st_longhair_blond,white,none,Serve-and-Volleyer,none,black,none,FINGER,56,50,53,51,40,50,none,none,none,none,none,none,none
224.4073100432145,4467.0,Ballman #267,Stan the Ballman collection,https://arts.ballmanproject.io/3812.png,266,Radiant Green 2,green,05,black,none,none,red,none,blue,yn_dreads_ginger,none,none,All-court Player,none,white,none,FIST,49,52,46,57,46,50,none,none,none,none,none,none,none
224.3802285031341,4468.0,Ballman #2309,Stan the Ballman collection,https://arts.ballmanproject.io/572.png,2308,Victory Green 1,green,03,black,pink,none,red,green,red,ar_mohawk_blond,none,none,Counterpuncher,none,white,none,BACKHANDS,48,50,46,50,57,50,none,none,none,none,none,none,none
224.3642015254702,4469.0,Ballman #3542,Stan the Ballman collection,https://arts.ballmanproject.io/279.png,3541,Victory Yellow 3,white,04,white,green,none,red,black,white,am_afro_brown,none,none,Serve-and-Volleyer,none,blue,none,BACKHANDS,56,50,53,51,40,50,none,none,none,none,none,none,none
224.36395953297983,4470.0,Ballman #3694,Stan the Ballman collection,https://arts.ballmanproject.io/3556.png,3693,Red Stan 1,red,red,white,none,sleeve,yellow,none,blue,yn_dreads_brown,black,none,Serve-and-Volleyer,none,orange,sw black,FIST,56,50,53,51,40,50,none,none,none,none,none,none,none
224.31458112442326,4471.0,Ballman #4227,Stan the Ballman collection,https://arts.ballmanproject.io/3369.png,4226,Radiant Purple 2,white,04,white,none,none,blue,none,pink,yn_dreads_brown,black,none,All-court Player,none,orange,sw black,FIST,49,53,45,56,47,50,none,none,none,none,none,none,none
224.30338139363892,4472.0,Ballman #5795,Stan the Ballman collection,https://arts.ballmanproject.io/3194.png,5794,Radiant Purple 2,red,06,black,none,none,yellow,none,yellow,rf_headband_black,none,none,All-court Player,none,grass,none,FINGER,50,52,45,56,47,50,none,none,none,none,none,none,none
224.223090925148,4473.0,Ballman #1439,Stan the Ballman collection,https://arts.ballmanproject.io/3933.png,1438,Victory Purple 1,red,04,black,none,none,pink,none,black,bb_headband_brown,none,none,Pusher,none,black,sw white,FIST,46,51,44,53,57,50,none,none,none,none,none,none,none
224.18520840683752,4474.0,Ballman #1835,Stan the Ballman collection,https://arts.ballmanproject.io/3234.png,1834,Holographic 2,black,03,black,none,normal,white,none,blue,rf_headband_black,none,none,All-court Player,none,pink,none,FINGER,49,53,45,56,47,50,none,none,none,none,none,none,none
224.16066415655524,4475.0,Ballman #2979,Stan the Ballman collection,https://arts.ballmanproject.io/3576.png,2978,Pink Gradient 3,orange,06,white,none,none,blue,none,red,yn_dreads_brown,none,none,Aggressive Baseliner,none,red,full white,FIST,56,50,54,45,45,50,none,none,none,none,none,none,none
224.1485122146069,4476.0,Ballman #4271,Stan the Ballman collection,https://arts.ballmanproject.io/3944.png,4270,Radiant Yellow 2,pink,06,black,none,none,yellow,none,yellow,yn_dreads_black,none,none,Aggressive Baseliner,none,red,sw black,FIST,55,50,55,45,45,50,none,none,none,none,none,none,none
224.13890710305776,4477.0,Ballman #5071,Stan the Ballman collection,https://arts.ballmanproject.io/3294.png,5070,Purple Stan 2,purple,green,white,none,none,black,none,white,rf_headband_blond,none,none,Pusher,none,orange,none,FINGER,46,51,44,53,57,50,none,none,none,none,none,none,none
224.00187745329845,4478.0,Ballman #5152,Stan the Ballman collection,https://arts.ballmanproject.io/2625.png,5151,Blue Stan 2,yellow,02,black,none,none,pink,none,black,rf_headband_black,black,none,Aggressive Baseliner,none,orange,none,FINGER,56,50,54,45,45,50,none,none,none,none,none,none,none
223.9812525940739,4479.0,Ballman #2341,Stan the Ballman collection,https://arts.ballmanproject.io/2832.png,2340,Victory Purple 3,silver,05,black,none,none,red,none,white,rf_headband_brown,none,none,Pusher,none,white,sw white,FINGER,48,50,44,51,57,50,none,none,none,none,none,none,none
223.97162765074376,4480.0,Ballman #6164,Stan the Ballman collection,https://arts.ballmanproject.io/3796.png,6163,Deep Blue 1,silver,06,white,none,none,pink,none,blue,bb_mullet_brown,none,none,Pusher,none,blue,none,FIST,48,50,44,51,57,50,none,none,none,none,none,none,none
223.93487640109498,4481.0,Ballman #3073,Stan the Ballman collection,https://arts.ballmanproject.io/420.png,3072,Radiant Green 2,pink,06,black,pink,none,black,red,black,gi_topknot_brown,none,none,Serve-and-Volleyer,none,pink,sw white,BACKHANDS,56,49,53,52,40,50,none,none,none,none,none,none,none
223.9297852596879,4482.0,Ballman #2885,Stan the Ballman collection,https://arts.ballmanproject.io/3873.png,2884,Pink Gradient 2,white,06,black,none,none,red,none,red,bb_mullet_brown,white,none,Pusher,none,orange,none,FIST,46,51,44,53,57,50,none,none,none,none,none,none,none
223.9084506153385,4483.0,Ballman #1531,Stan the Ballman collection,https://arts.ballmanproject.io/5544.png,1530,Pink Gradient 1,yellow,Stan,white,none,none,black,none,black,none,none,none,Serve-and-Volleyer,Eagle Eye,green,sw gold,BROKEN,56,49,54,50,41,50,none,none,none,5.0,none,none,none
223.89596576648967,4484.0,Ballman #388,Stan the Ballman collection,https://arts.ballmanproject.io/3392.png,387,Radiant Purple 1,black,03,black,none,sleeve,pink,none,pink,yn_dreads_brown,none,none,Pusher,none,white,none,FIST,48,50,44,51,57,50,none,none,none,none,none,none,none
223.89117652421493,4485.0,Ballman #1751,Stan the Ballman collection,https://arts.ballmanproject.io/3043.png,1750,Radiant Blue 1,green,06,black,none,none,red,none,yellow,dm_partinghair_ginger,black,none,Aggressive Baseliner,none,green,none,FINGER,55,50,55,45,45,50,none,none,none,none,none,none,none
223.88796514437962,4486.0,Ballman #2943,Stan the Ballman collection,https://arts.ballmanproject.io/2892.png,2942,Victory Green 3,red,04,black,none,none,blue,none,green,st_longhair_blond,none,none,Counterpuncher,none,grass,sw white,FINGER,48,50,46,50,57,50,none,none,none,none,none,none,none
223.8652438896404,4487.0,Ballman #5510,Stan the Ballman collection,https://arts.ballmanproject.io/5019.png,5509,Blue Stan 3,black,Stan,white,green,none,pink,none,green,none,none,none,Pusher,Quick neuron,metalred,none,BACKHANDS,46,50,43,52,58,50,5.0,none,none,none,none,none,none
223.8086014491059,4488.0,Ballman #5321,Stan the Ballman collection,https://arts.ballmanproject.io/5195.png,5320,Radiant Green 1,lgbtq,Stan,black,green,none,green,none,green,none,none,none,All-court Player,none,quick,sw black,BACKHANDS VOLLEY,49,52,46,57,46,50,none,none,none,none,none,none,none
223.8019357158718,4489.0,Ballman #5813,Stan the Ballman collection,https://arts.ballmanproject.io/4151.png,5812,Radiant Yellow 2,red,05,black,none,none,green,none,yellow,bb_headband_brown,none,none,All-court Player,none,white,none,FIST,50,53,45,56,47,50,none,none,none,none,none,none,none
223.79309282663104,4490.0,Ballman #5558,Stan the Ballman collection,https://arts.ballmanproject.io/3263.png,5557,Victory Red 3,black,02,black,none,none,green,none,red,rf_headband_brown,none,none,Aggressive Baseliner,none,orange,sw white,FINGER,55,49,55,44,47,50,none,none,none,none,none,none,none
223.789288362043,4491.0,Ballman #2663,Stan the Ballman collection,https://arts.ballmanproject.io/4097.png,2662,Victory Green 2,yellow,06,white,none,none,blue,none,pink,bb_mullet_ginger,none,none,Serve-and-Volleyer,none,earth,sw black,FIST,56,49,53,52,40,50,none,none,none,none,none,none,none
223.78206625791114,4492.0,Ballman #877,Stan the Ballman collection,https://arts.ballmanproject.io/3201.png,876,Pink Gradient 2,orange,03,black,none,none,black,none,white,dm_partinghair_black,none,none,Serve-and-Volleyer,none,red,none,FINGER,56,50,53,51,41,50,none,none,none,none,none,none,none
223.77433359479812,4493.0,Ballman #881,Stan the Ballman collection,https://arts.ballmanproject.io/3382.png,880,Victory Green 3,black,red,white,none,none,red,none,red,bb_mullet_ginger,none,none,Serve-and-Volleyer,none,white,full white,FIST,56,50,53,51,40,50,none,none,none,none,none,none,none
223.66172896124968,4494.0,Ballman #703,Stan the Ballman collection,https://arts.ballmanproject.io/3110.png,702,Radiant Green 3,red,04,black,none,none,pink,none,green,rf_headband_brown,black,none,Aggressive Baseliner,none,orange,sw black,FINGER,55,49,55,44,47,50,none,none,none,none,none,none,none
223.6358992719958,4495.0,Ballman #4772,Stan the Ballman collection,https://arts.ballmanproject.io/3911.png,4771,Radiant Purple 2,orange,05,black,none,sleeve,green,none,white,yn_dreads_brown,none,none,Aggressive Baseliner,none,red,none,FIST,55,49,55,44,47,50,none,none,none,none,none,none,none
223.60479595111477,4496.0,Ballman #5548,Stan the Ballman collection,https://arts.ballmanproject.io/5448.png,5547,Radiant Blue 3,purple,Stan,white,none,none,white,none,white,none,none,none,Pusher,none,blue,full gold,BROKEN,46,51,44,53,57,50,none,none,none,none,none,none,none
223.60306326145889,4497.0,Ballman #4417,Stan the Ballman collection,https://arts.ballmanproject.io/1634.png,4416,Victory Yellow 1,red,06,black,green,none,white,red,blue,rn_headband_ginger,none,none,Pusher,none,white,none,BACKHANDS VOLLEY,48,50,44,51,57,50,none,none,none,none,none,none,none
223.5673582715273,4498.0,Ballman #532,Stan the Ballman collection,https://arts.ballmanproject.io/671.png,531,Victory Yellow 1,red,06,white,yellow,none,black,white,blue,am_afro_blond,white,none,Serve-and-Volleyer,none,pink,none,BACKHANDS,56,49,53,52,40,50,none,none,none,none,none,none,none
223.56497468485009,4499.0,Ballman #3383,Stan the Ballman collection,https://arts.ballmanproject.io/2539.png,3382,Radiant Green 1,yellow,05,white,none,none,blue,none,blue,dm_partinghair_black,none,none,Pusher,none,orange,sw black,FINGER,48,50,44,51,57,50,none,none,none,none,none,none,none
223.53633074279566,4500.0,Ballman #4267,Stan the Ballman collection,https://arts.ballmanproject.io/2826.png,4266,Victory Green 2,green,01,white,none,none,black,none,blue,rf_headband_black,black,none,Pusher,none,green,none,FINGER,46,50,43,52,58,50,none,none,none,none,none,none,none
223.52644392078705,4501.0,Ballman #5963,Stan the Ballman collection,https://arts.ballmanproject.io/3940.png,5962,Purple Stan 2,white,03,white,none,none,black,none,blue,bb_mullet_brown,none,none,Pusher,none,blue,sw black,FIST,46,51,44,53,57,50,none,none,none,none,none,none,none
223.51949166254255,4502.0,Ballman #3235,Stan the Ballman collection,https://arts.ballmanproject.io/5269.png,3234,Radiant Yellow 2,red,Stan,white,red,none,green,none,blue,none,white,none,Pusher,Killer mindset,gold,none,BACKHANDS VOLLEY,46,51,44,53,57,50,none,none,none,none,5.0,none,none
223.49810697166018,4503.0,Ballman #2048,Stan the Ballman collection,https://arts.ballmanproject.io/3145.png,2047,Victory Green 3,silver,06,white,none,none,red,none,red,dm_partinghair_ginger,none,none,All-court Player,none,green,sw black,FINGER,50,52,45,56,47,50,none,none,none,none,none,none,none
223.47778943222715,4504.0,Ballman #5915,Stan the Ballman collection,https://arts.ballmanproject.io/1018.png,5914,Radiant Blue 2,blue,04,black,blue,none,black,green,red,gm_afro_black,white,none,Counterpuncher,none,orange,none,BACKHANDS VOLLEY,46,49,46,50,59,50,none,none,none,none,none,none,none
223.47001240632184,4505.0,Ballman #4942,Stan the Ballman collection,https://arts.ballmanproject.io/704.png,4941,Victory Red 3,red,06,black,blue,none,green,white,pink,gi_topknot_blond,none,none,Counterpuncher,none,white,none,BACKHANDS,46,49,46,50,59,50,none,none,none,none,none,none,none
223.44056890777068,4506.0,Ballman #669,Stan the Ballman collection,https://arts.ballmanproject.io/3730.png,668,Deep Blue 1,orange,03,black,none,none,yellow,none,red,bb_mullet_ginger,none,none,All-court Player,none,red,none,FIST,49,52,46,57,46,50,none,none,none,none,none,none,none
223.41334516832973,4507.0,Ballman #2793,Stan the Ballman collection,https://arts.ballmanproject.io/2670.png,2792,Victory Purple 2,pink,02,white,none,none,black,none,yellow,dm_partinghair_black,none,none,Serve-and-Volleyer,none,black,none,FINGER,56,49,54,50,41,50,none,none,none,none,none,none,none
223.3841349295867,4508.0,Ballman #5877,Stan the Ballman collection,https://arts.ballmanproject.io/2620.png,5876,Victory Green 2,white,06,black,none,none,blue,none,green,dm_partinghair_brown,none,none,Serve-and-Volleyer,none,pink,sw black,FINGER,56,49,54,50,41,50,none,none,none,none,none,none,none
223.37168090707797,4509.0,Ballman #2216,Stan the Ballman collection,https://arts.ballmanproject.io/2572.png,2215,Victory Green 3,orange,03,white,none,none,blue,none,pink,dm_partinghair_brown,none,none,Serve-and-Volleyer,none,white,full black,FINGER,56,50,53,51,40,50,none,none,none,none,none,none,none
223.34969805905772,4510.0,Ballman #3653,Stan the Ballman collection,https://arts.ballmanproject.io/32.png,3652,Red Stan 1,pink,06,black,green,none,pink,green,green,am_afro_blond,none,none,Counterpuncher,none,copper,sw white,BACKHANDS,46,50,47,50,57,50,none,none,none,none,none,none,none
223.30640370240386,4511.0,Ballman #169,Stan the Ballman collection,https://arts.ballmanproject.io/1353.png,168,Deep Blue 1,yellow,06,white,blue,none,black,white,black,nk_fauxhawk_black,none,none,Counterpuncher,none,red,none,BACKHANDS VOLLEY,46,50,47,50,57,50,none,none,none,none,none,none,none
223.28516434028532,4512.0,Ballman #4510,Stan the Ballman collection,https://arts.ballmanproject.io/5244.png,4509,Victory Red 2,white,Stan,black,yellow,none,blue,none,white,none,white,none,All-court Player,Cardio+,paillettes,none,BACKHANDS VOLLEY,50,52,45,56,47,50,none,none,5.0,none,none,none,none
223.26748188398957,4513.0,Ballman #5173,Stan the Ballman collection,https://arts.ballmanproject.io/5121.png,5172,Holographic 2,purple,Stan,white,black,none,pink,none,green,none,none,none,Counterpuncher,none,pink,full gold,BACKHANDS,46,50,47,50,57,50,none,none,none,none,none,none,none
223.26637418013217,4514.0,Ballman #1243,Stan the Ballman collection,https://arts.ballmanproject.io/2866.png,1242,Radiant Blue 1,blue,01,black,none,normal,yellow,none,yellow,rf_headband_black,none,none,Counterpuncher,none,red,none,FINGER,47,50,46,50,57,50,none,none,none,none,none,none,none
223.241350515087,4515.0,Ballman #3567,Stan the Ballman collection,https://arts.ballmanproject.io/3012.png,3566,Victory Red 3,pink,01,white,none,sleeve,red,none,blue,rf_headband_black,none,none,Pusher,none,black,none,FINGER,48,50,44,51,57,50,none,none,none,none,none,none,none
223.22928672400946,4516.0,Ballman #1885,Stan the Ballman collection,https://arts.ballmanproject.io/3644.png,1884,Radiant Yellow 3,green,01,white,none,none,green,none,pink,bb_mullet_ginger,white,none,Counterpuncher,none,black,sw black,FIST,47,50,46,50,57,50,none,none,none,none,none,none,none
223.22717341641322,4517.0,Ballman #4548,Stan the Ballman collection,https://arts.ballmanproject.io/4119.png,4547,Radiant Green 1,bronze,04,white,none,none,green,none,blue,bb_mullet_blond,none,none,Pusher,none,green,none,FIST,46,50,43,52,58,50,none,none,none,none,none,none,none
223.22577310318638,4518.0,Ballman #4346,Stan the Ballman collection,https://arts.ballmanproject.io/4182.png,4345,Radiant Blue 2,black,02,white,none,none,pink,none,red,yn_dreads_black,black,none,Pusher,none,orange,none,FIST,46,50,43,52,58,50,none,none,none,none,none,none,none
223.18785338552226,4519.0,Ballman #5016,Stan the Ballman collection,https://arts.ballmanproject.io/3989.png,5015,Radiant Yellow 2,orange,05,black,none,none,white,none,green,yn_dreads_black,none,none,Pusher,none,white,full black,FIST,46,51,44,53,57,50,none,none,none,none,none,none,none
223.1224552649006,4520.0,Ballman #3762,Stan the Ballman collection,https://arts.ballmanproject.io/98.png,3761,Victory Green 3,orange,06,white,yellow,none,pink,white,green,ar_mohawk_ginger,black,none,Serve-and-Volleyer,none,green,none,BACKHANDS,56,49,53,52,40,50,none,none,none,none,none,none,none
223.07324387379649,4521.0,Ballman #1794,Stan the Ballman collection,https://arts.ballmanproject.io/3015.png,1793,Red Stan 3,blue,04,white,none,none,white,none,green,rf_headband_blond,black,none,Serve-and-Volleyer,none,metalred,none,FINGER,56,49,53,52,40,50,none,none,none,none,none,none,none
223.0344278349374,4522.0,Ballman #3413,Stan the Ballman collection,https://arts.ballmanproject.io/2885.png,3412,Deep Blue 1,blue,01,black,none,none,pink,none,black,rf_headband_black,none,none,Pusher,none,white,sw white,FINGER,46,50,43,52,58,50,none,none,none,none,none,none,none
223.02784637234612,4523.0,Ballman #3377,Stan the Ballman collection,https://arts.ballmanproject.io/1143.png,3376,Radiant Blue 3,purple,06,black,green,none,pink,yellow,blue,nk_fauxhawk_brown,none,none,Counterpuncher,none,black,none,BACKHANDS VOLLEY,46,49,46,50,59,50,none,none,none,none,none,none,none
223.00724130293315,4524.0,Ballman #2450,Stan the Ballman collection,https://arts.ballmanproject.io/3109.png,2449,Radiant Yellow 1,purple,02,black,none,none,green,none,green,st_longhair_brown,none,none,All-court Player,none,blue,none,FINGER,50,52,45,56,47,50,none,none,none,none,none,none,none
222.88280909797186,4525.0,Ballman #5649,Stan the Ballman collection,https://arts.ballmanproject.io/3557.png,5648,Victory Yellow 3,white,02,black,none,none,red,none,green,bb_mullet_blond,black,none,Pusher,none,white,none,FIST,46,50,43,52,58,50,none,none,none,none,none,none,none
222.865652582042,4526.0,Ballman #3853,Stan the Ballman collection,https://arts.ballmanproject.io/2581.png,3852,Purple Stan 2,black,06,white,none,normal,green,none,white,rf_headband_blond,none,none,All-court Player,none,red,none,FINGER,49,52,46,57,46,50,none,none,none,none,none,none,none
222.86174740988412,4527.0,Ballman #1315,Stan the Ballman collection,https://arts.ballmanproject.io/3907.png,1314,Pink Gradient 1,purple,04,black,none,none,green,none,red,bb_headband_blond,none,none,All-court Player,none,red,full white,FIST,49,52,46,57,46,50,none,none,none,none,none,none,none
222.8545312362669,4528.0,Ballman #985,Stan the Ballman collection,https://arts.ballmanproject.io/798.png,984,Purple Stan 3,white,05,white,yellow,none,white,green,blue,gi_topknot_brown,none,none,Pusher,none,white,none,BACKHANDS,48,50,44,51,57,50,none,none,none,none,none,none,none
222.84523403283305,4529.0,Ballman #1049,Stan the Ballman collection,https://arts.ballmanproject.io/2988.png,1048,Deep Blue 1,pink,01,black,none,none,green,none,green,st_longhair_ginger,none,none,Pusher,none,white,sw white,FINGER,48,50,44,51,57,50,none,none,none,none,none,none,none
222.83035253472394,4530.0,Ballman #4369,Stan the Ballman collection,https://arts.ballmanproject.io/472.png,4368,Red Stan 1,purple,03,white,pink,none,black,pink,black,am_afro_ginger,none,none,Counterpuncher,none,white,sw black,BACKHANDS,46,49,46,50,59,50,none,none,none,none,none,none,none
222.82760761214553,4531.0,Ballman #2349,Stan the Ballman collection,https://arts.ballmanproject.io/4198.png,2348,Radiant Yellow 3,blue,06,black,none,none,red,none,white,bb_mullet_ginger,none,none,Counterpuncher,none,paillettes,sw black,FIST,47,50,46,50,57,50,none,none,none,none,none,none,none
222.82610069620023,4532.0,Ballman #1521,Stan the Ballman collection,https://arts.ballmanproject.io/2955.png,1520,Radiant Green 1,green,blue,black,none,none,yellow,none,green,dm_partinghair_ginger,none,none,Counterpuncher,none,green,none,FINGER,46,49,46,50,59,50,none,none,none,none,none,none,none
222.80789837724697,4533.0,Ballman #132,Stan the Ballman collection,https://arts.ballmanproject.io/563.png,131,Victory Green 3,yellow,02,white,green,none,yellow,yellow,green,gi_topknot_ginger,none,none,Counterpuncher,none,red,none,BACKHANDS,46,50,47,50,57,50,none,none,none,none,none,none,none
222.7411930913099,4534.0,Ballman #5650,Stan the Ballman collection,https://arts.ballmanproject.io/2851.png,5649,Radiant Green 3,orange,04,white,none,normal,black,none,pink,st_longhair_blond,black,none,Counterpuncher,none,green,none,FINGER,46,49,46,50,59,50,none,none,none,none,none,none,none
222.7236988856644,4535.0,Ballman #1127,Stan the Ballman collection,https://arts.ballmanproject.io/6197.png,1126,Radiant Yellow 1,green,Stan,black,pink,none,blue,none,yellow,none,none,none,All-court Player,none,gold,none,VICTORY,49,52,46,57,46,50,none,none,none,none,none,none,none
222.71030230491021,4536.0,Ballman #5948,Stan the Ballman collection,https://arts.ballmanproject.io/6159.png,5947,Victory Purple 2,blue,Stan,black,none,none,red,none,white,none,black,none,All-court Player,none,quick,none,TROPHY,49,53,45,56,47,50,none,none,none,none,none,none,none
222.70917041071283,4537.0,Ballman #4606,Stan the Ballman collection,https://arts.ballmanproject.io/815.png,4605,Victory Red 3,red,06,black,pink,none,red,pink,blue,gi_topknot_brown,none,none,Counterpuncher,none,pink,sw white,BACKHANDS,47,50,46,50,57,50,none,none,none,none,none,none,none
222.66897037564445,4538.0,Ballman #952,Stan the Ballman collection,https://arts.ballmanproject.io/3446.png,951,Pink Gradient 1,bronze,06,black,none,none,white,none,blue,bb_headband_blond,white,none,All-court Player,none,orange,sw white,FIST,49,53,45,56,47,50,none,none,none,none,none,none,none
222.66395613208704,4539.0,Ballman #5469,Stan the Ballman collection,https://arts.ballmanproject.io/1592.png,5468,Purple Stan 1,red,05,white,yellow,none,white,yellow,green,rn_headband_ginger,none,none,Counterpuncher,none,black,none,BACKHANDS VOLLEY,47,50,46,50,57,50,none,none,none,none,none,none,none
222.59343159287067,4540.0,Ballman #1659,Stan the Ballman collection,https://arts.ballmanproject.io/1606.png,1658,Victory Yellow 3,purple,05,white,green,none,blue,red,yellow,gm_afro_brown,none,none,Counterpuncher,none,black,none,BACKHANDS VOLLEY,46,49,46,50,59,50,none,none,none,none,none,none,none
222.58836423615423,4541.0,Ballman #40,Stan the Ballman collection,https://arts.ballmanproject.io/3757.png,39,Radiant Blue 1,white,06,black,none,none,yellow,none,black,bb_mullet_blond,none,none,Counterpuncher,none,quick,none,FIST,46,49,46,50,59,50,none,none,none,none,none,none,none
222.5482862154425,4542.0,Ballman #2705,Stan the Ballman collection,https://arts.ballmanproject.io/1691.png,2704,Victory Purple 3,blue,03,black,red,none,yellow,pink,red,rn_headband_blond,black,none,Counterpuncher,none,red,none,BACKHANDS VOLLEY,47,50,46,50,57,50,none,none,none,none,none,none,none
222.5196899937092,4543.0,Ballman #5372,Stan the Ballman collection,https://arts.ballmanproject.io/2702.png,5371,Radiant Yellow 3,yellow,06,white,none,none,blue,none,yellow,rf_headband_blond,none,none,All-court Player,none,paillettes,sw black,FINGER,50,52,45,56,47,50,none,none,none,none,none,none,none
222.51807187097646,4544.0,Ballman #452,Stan the Ballman collection,https://arts.ballmanproject.io/5432.png,451,Victory Green 1,pink,Stan,black,green,none,yellow,none,black,none,none,none,Aggressive Baseliner,none,metalred,sw black,BLINK,55,49,55,44,47,50,none,none,none,none,none,none,none
222.4236036889597,4545.0,Ballman #1918,Stan the Ballman collection,https://arts.ballmanproject.io/2770.png,1917,Victory Green 3,green,02,black,none,none,white,none,red,rf_headband_black,none,none,Counterpuncher,none,grass,sw white,FINGER,47,50,46,50,57,50,none,none,none,none,none,none,none
222.33724429038716,4546.0,Ballman #1813,Stan the Ballman collection,https://arts.ballmanproject.io/828.png,1812,Victory Purple 2,red,04,white,pink,none,red,red,red,ar_mohawk_ginger,none,none,Serve-and-Volleyer,none,black,none,BACKHANDS,56,50,53,51,40,50,none,none,none,none,none,none,none
222.33085667248716,4547.0,Ballman #3751,Stan the Ballman collection,https://arts.ballmanproject.io/2579.png,3750,Radiant Blue 3,green,06,white,none,none,blue,none,blue,st_longhair_blond,black,none,Pusher,none,orange,sw black,FINGER,46,51,44,53,57,50,none,none,none,none,none,none,none
222.31892878884182,4548.0,Ballman #5980,Stan the Ballman collection,https://arts.ballmanproject.io/6061.png,5979,Red Stan 3,orange,Stan,white,red,none,blue,none,pink,none,black,none,Serve-and-Volleyer,Quick neuron,metalblue,full white,POINT,56,49,53,52,40,50,5.0,none,none,none,none,none,none
222.286740388307,4549.0,Ballman #5789,Stan the Ballman collection,https://arts.ballmanproject.io/5369.png,5788,Radiant Purple 1,bronze,Stan,white,green,none,pink,none,pink,none,none,none,Counterpuncher,Quick neuron,metalpink,sw black,BACKHANDS VOLLEY,48,50,46,50,57,50,5.0,none,none,none,none,none,none
222.28021894774793,4550.0,Ballman #1942,Stan the Ballman collection,https://arts.ballmanproject.io/427.png,1941,Holographic 3,red,06,black,black,none,white,white,white,am_afro_brown,none,none,Pusher,none,pink,none,BACKHANDS,48,50,44,51,57,50,none,none,none,none,none,none,none
